cross,reference,chr,start,end,crossovers,gene,mRNA,exon,CDS
lycopersicum_pimpinellifolium,lycopersicum,chr2,19400000,19500000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr2,19500000,19600000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr2,19600000,19700000,0,2,2,6,5
lycopersicum_pimpinellifolium,lycopersicum,chr2,19700000,19800000,0,2,2,7,5
lycopersicum_pimpinellifolium,lycopersicum,chr2,19800000,19900000,0,1,1,8,7
lycopersicum_pimpinellifolium,lycopersicum,chr2,19900000,20000000,0,3,3,10,7
lycopersicum_pimpinellifolium,lycopersicum,chr2,20000000,20100000,0,1,1,2,2
lycopersicum_pimpinellifolium,lycopersicum,chr2,20100000,20200000,0,3,3,13,12
lycopersicum_pimpinellifolium,lycopersicum,chr2,20200000,20300000,0,4,4,13,13
lycopersicum_pimpinellifolium,lycopersicum,chr2,20300000,20400000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr2,20400000,20500000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr2,20500000,20600000,0,1,1,1,1
lycopersicum_pimpinellifolium,lycopersicum,chr2,20600000,20700000,1,4,4,11,11
lycopersicum_pimpinellifolium,lycopersicum,chr2,20700000,20800000,0,3,3,30,26
lycopersicum_pimpinellifolium,lycopersicum,chr2,20800000,20900000,0,3,3,7,7
lycopersicum_pimpinellifolium,lycopersicum,chr2,20900000,21000000,0,3,3,25,25
lycopersicum_pimpinellifolium,lycopersicum,chr2,21000000,21100000,0,4,4,30,28
lycopersicum_pimpinellifolium,lycopersicum,chr2,21100000,21200000,0,3,3,18,18
lycopersicum_pimpinellifolium,lycopersicum,chr2,21200000,21300000,0,1,1,17,17
lycopersicum_pimpinellifolium,lycopersicum,chr2,21300000,21400000,0,3,3,10,6
lycopersicum_pimpinellifolium,lycopersicum,chr2,21400000,21500000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr2,21500000,21600000,0,4,4,11,10
lycopersicum_pimpinellifolium,lycopersicum,chr2,21600000,21700000,0,3,3,20,20
lycopersicum_pimpinellifolium,lycopersicum,chr2,21700000,21800000,0,3,3,16,15
lycopersicum_pimpinellifolium,lycopersicum,chr2,21800000,21900000,0,0,0,18,19
lycopersicum_pimpinellifolium,lycopersicum,chr2,21900000,22000000,0,4,4,11,11
lycopersicum_pimpinellifolium,lycopersicum,chr2,22000000,22100000,0,2,2,14,14
lycopersicum_pimpinellifolium,lycopersicum,chr2,22100000,22200000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr2,22200000,22300000,0,1,1,1,1
lycopersicum_pimpinellifolium,lycopersicum,chr2,22300000,22400000,0,2,2,5,5
lycopersicum_pimpinellifolium,lycopersicum,chr2,22400000,22500000,0,2,2,2,2
lycopersicum_pimpinellifolium,lycopersicum,chr2,22500000,22600000,0,2,2,22,22
lycopersicum_pimpinellifolium,lycopersicum,chr2,22600000,22700000,0,1,1,1,1
lycopersicum_pimpinellifolium,lycopersicum,chr2,22700000,22800000,0,2,2,13,12
lycopersicum_pimpinellifolium,lycopersicum,chr2,22800000,22900000,0,6,6,15,12
lycopersicum_pimpinellifolium,lycopersicum,chr2,22900000,23000000,0,0,0,9,10
lycopersicum_pimpinellifolium,lycopersicum,chr2,23000000,23100000,0,2,2,15,15
lycopersicum_pimpinellifolium,lycopersicum,chr2,23100000,23200000,0,2,2,15,15
lycopersicum_pimpinellifolium,lycopersicum,chr2,23200000,23300000,0,3,3,17,16
lycopersicum_pimpinellifolium,lycopersicum,chr2,23300000,23400000,0,5,5,16,15
lycopersicum_pimpinellifolium,lycopersicum,chr2,23400000,23500000,0,4,4,29,28
lycopersicum_pimpinellifolium,lycopersicum,chr2,23500000,23600000,0,1,1,6,4
lycopersicum_pimpinellifolium,lycopersicum,chr2,23600000,23700000,0,4,4,16,16
lycopersicum_pimpinellifolium,lycopersicum,chr2,23700000,23800000,0,5,5,34,32
lycopersicum_pimpinellifolium,lycopersicum,chr2,23800000,23900000,0,4,4,9,8
lycopersicum_pimpinellifolium,lycopersicum,chr2,23900000,24000000,0,3,3,19,18
lycopersicum_pimpinellifolium,lycopersicum,chr2,24000000,24100000,0,11,11,32,32
lycopersicum_pimpinellifolium,lycopersicum,chr2,24100000,24200000,0,6,6,14,13
lycopersicum_pimpinellifolium,lycopersicum,chr2,24200000,24300000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr2,24300000,24400000,0,1,1,1,1
lycopersicum_pimpinellifolium,lycopersicum,chr2,24400000,24500000,0,2,2,23,23
lycopersicum_pimpinellifolium,lycopersicum,chr2,24500000,24600000,0,5,5,17,16
lycopersicum_pimpinellifolium,lycopersicum,chr2,24600000,24700000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr2,24700000,24800000,0,2,2,7,7
lycopersicum_pimpinellifolium,lycopersicum,chr2,24800000,24900000,0,8,8,24,24
lycopersicum_pimpinellifolium,lycopersicum,chr2,24900000,25000000,0,5,5,8,8
lycopersicum_pimpinellifolium,lycopersicum,chr2,25000000,25100000,0,6,6,11,11
lycopersicum_pimpinellifolium,lycopersicum,chr2,25100000,25200000,1,5,5,12,12
lycopersicum_pimpinellifolium,lycopersicum,chr2,25200000,25300000,1,1,1,1,1
lycopersicum_pimpinellifolium,lycopersicum,chr2,25300000,25400000,0,3,3,5,5
lycopersicum_pimpinellifolium,lycopersicum,chr2,25400000,25500000,0,4,4,10,10
lycopersicum_pimpinellifolium,lycopersicum,chr2,25500000,25600000,0,4,4,12,12
lycopersicum_pimpinellifolium,lycopersicum,chr2,25600000,25700000,1,6,6,20,18
lycopersicum_pimpinellifolium,lycopersicum,chr2,25700000,25800000,0,6,6,21,18
lycopersicum_pimpinellifolium,lycopersicum,chr2,25800000,25900000,0,8,8,20,19
lycopersicum_pimpinellifolium,lycopersicum,chr2,25900000,26000000,0,5,5,10,10
lycopersicum_pimpinellifolium,lycopersicum,chr2,26000000,26100000,0,3,3,5,5
lycopersicum_pimpinellifolium,lycopersicum,chr2,26100000,26200000,0,2,2,7,7
lycopersicum_pimpinellifolium,lycopersicum,chr2,26200000,26300000,0,3,3,7,7
lycopersicum_pimpinellifolium,lycopersicum,chr2,26300000,26400000,0,2,2,4,3
lycopersicum_pimpinellifolium,lycopersicum,chr2,26400000,26500000,0,1,1,4,4
lycopersicum_pimpinellifolium,lycopersicum,chr2,26500000,26600000,0,2,2,2,2
lycopersicum_pimpinellifolium,lycopersicum,chr2,26600000,26700000,0,10,10,18,18
lycopersicum_pimpinellifolium,lycopersicum,chr2,26700000,26800000,0,1,1,13,12
lycopersicum_pimpinellifolium,lycopersicum,chr2,26800000,26900000,0,4,4,17,16
lycopersicum_pimpinellifolium,lycopersicum,chr2,26900000,27000000,0,2,2,3,3
lycopersicum_pimpinellifolium,lycopersicum,chr2,27000000,27100000,0,4,4,20,16
lycopersicum_pimpinellifolium,lycopersicum,chr2,27100000,27200000,0,6,6,29,29
lycopersicum_pimpinellifolium,lycopersicum,chr2,27200000,27300000,0,2,2,13,13
lycopersicum_pimpinellifolium,lycopersicum,chr2,27300000,27400000,0,5,5,20,20
lycopersicum_pimpinellifolium,lycopersicum,chr2,27400000,27500000,0,3,3,7,7
lycopersicum_pimpinellifolium,lycopersicum,chr2,27500000,27600000,0,7,7,24,24
lycopersicum_pimpinellifolium,lycopersicum,chr2,27600000,27700000,0,4,4,12,12
lycopersicum_pimpinellifolium,lycopersicum,chr2,27700000,27800000,0,2,2,4,4
lycopersicum_pimpinellifolium,lycopersicum,chr2,27800000,27900000,0,3,3,7,7
lycopersicum_pimpinellifolium,lycopersicum,chr2,27900000,28000000,0,4,4,15,13
lycopersicum_pimpinellifolium,lycopersicum,chr2,28000000,28100000,0,9,9,43,43
lycopersicum_pimpinellifolium,lycopersicum,chr2,28100000,28200000,0,4,4,23,23
lycopersicum_pimpinellifolium,lycopersicum,chr2,28200000,28300000,0,3,3,12,12
lycopersicum_pimpinellifolium,lycopersicum,chr2,28300000,28400000,0,6,6,17,16
lycopersicum_pimpinellifolium,lycopersicum,chr2,28400000,28500000,1,2,2,8,8
lycopersicum_pimpinellifolium,lycopersicum,chr2,28500000,28600000,0,1,1,3,3
lycopersicum_pimpinellifolium,lycopersicum,chr2,28600000,28700000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr2,28700000,28800000,0,2,2,6,6
lycopersicum_pimpinellifolium,lycopersicum,chr2,28800000,28900000,0,4,4,10,10
lycopersicum_pimpinellifolium,lycopersicum,chr2,28900000,29000000,0,3,3,7,7
lycopersicum_pimpinellifolium,lycopersicum,chr2,29000000,29100000,0,5,5,15,15
lycopersicum_pimpinellifolium,lycopersicum,chr2,29100000,29200000,0,8,8,44,42
lycopersicum_pimpinellifolium,lycopersicum,chr2,29200000,29300000,0,3,3,14,14
lycopersicum_pimpinellifolium,lycopersicum,chr2,29300000,29400000,0,2,2,15,15
lycopersicum_pimpinellifolium,lycopersicum,chr2,29400000,29500000,0,5,5,30,30
lycopersicum_pimpinellifolium,lycopersicum,chr2,29500000,29600000,0,1,1,1,1
lycopersicum_pimpinellifolium,lycopersicum,chr2,29600000,29700000,0,3,3,17,17
lycopersicum_pimpinellifolium,lycopersicum,chr2,29700000,29800000,0,4,4,24,24
lycopersicum_pimpinellifolium,lycopersicum,chr2,29800000,29900000,0,2,2,5,5
lycopersicum_pimpinellifolium,lycopersicum,chr2,29900000,30000000,0,5,5,45,43
lycopersicum_pimpinellifolium,lycopersicum,chr2,30000000,30100000,0,2,2,14,14
lycopersicum_pimpinellifolium,lycopersicum,chr2,30100000,30200000,0,5,5,17,16
lycopersicum_pimpinellifolium,lycopersicum,chr2,30200000,30300000,0,5,5,29,29
lycopersicum_pimpinellifolium,lycopersicum,chr2,30300000,30400000,0,0,0,0,0
lycopersicum_pimpinellifolium,lycopersicum,chr2,30400000,30500000,0,5,5,29,28
lycopersicum_pimpinellifolium,lycopersicum,chr2,30500000,30600000,0,6,6,34,30
lycopersicum_pimpinellifolium,lycopersicum,chr2,30600000,30700000,0,7,7,39,38
lycopersicum_pimpinellifolium,lycopersicum,chr2,30700000,30800000,0,2,2,31,30
lycopersicum_pimpinellifolium,lycopersicum,chr2,30800000,30900000,0,1,1,2,1
lycopersicum_pimpinellifolium,lycopersicum,chr2,30900000,31000000,0,3,3,8,8
lycopersicum_pimpinellifolium,lycopersicum,chr2,31000000,31100000,0,7,7,34,32
lycopersicum_pimpinellifolium,lycopersicum,chr2,31100000,31200000,0,9,9,33,33
lycopersicum_pimpinellifolium,lycopersicum,chr2,31200000,31300000,0,11,11,50,48
lycopersicum_pimpinellifolium,lycopersicum,chr2,31300000,31400000,0,7,7,45,43
lycopersicum_pimpinellifolium,lycopersicum,chr2,31400000,31500000,0,9,9,16,16
lycopersicum_pimpinellifolium,lycopersicum,chr2,31500000,31600000,0,6,6,31,30
lycopersicum_pimpinellifolium,lycopersicum,chr2,31600000,31700000,0,12,12,41,39
lycopersicum_pimpinellifolium,lycopersicum,chr2,31700000,31800000,0,9,9,36,35
lycopersicum_pimpinellifolium,lycopersicum,chr2,31800000,31900000,0,9,9,28,23
lycopersicum_pimpinellifolium,lycopersicum,chr2,31900000,32000000,1,10,10,54,53
lycopersicum_pimpinellifolium,lycopersicum,chr2,32000000,32100000,0,6,6,28,28
lycopersicum_pimpinellifolium,lycopersicum,chr2,32100000,32200000,0,3,3,7,7
lycopersicum_pimpinellifolium,lycopersicum,chr2,32200000,32300000,0,8,8,43,41
lycopersicum_pimpinellifolium,lycopersicum,chr2,32300000,32400000,0,11,11,47,45
lycopersicum_pimpinellifolium,lycopersicum,chr2,32400000,32500000,1,7,7,28,26
lycopersicum_pimpinellifolium,lycopersicum,chr2,32500000,32600000,1,8,8,67,62
lycopersicum_pimpinellifolium,lycopersicum,chr2,32600000,32700000,0,4,4,25,25
lycopersicum_pimpinellifolium,lycopersicum,chr2,32700000,32800000,0,1,1,1,1
lycopersicum_pimpinellifolium,lycopersicum,chr2,32800000,32900000,0,8,8,23,23
lycopersicum_pimpinellifolium,lycopersicum,chr2,32900000,33000000,0,7,7,55,54
lycopersicum_pimpinellifolium,lycopersicum,chr2,33000000,33100000,0,6,6,14,13
lycopersicum_pimpinellifolium,lycopersicum,chr2,33100000,33200000,0,9,9,67,62
lycopersicum_pimpinellifolium,lycopersicum,chr2,33200000,33300000,1,12,12,53,53
lycopersicum_pimpinellifolium,lycopersicum,chr2,33300000,33400000,0,11,11,45,44
lycopersicum_pimpinellifolium,lycopersicum,chr2,33400000,33500000,0,8,8,26,27
lycopersicum_pimpinellifolium,lycopersicum,chr2,33500000,33600000,0,12,12,42,40
lycopersicum_pimpinellifolium,lycopersicum,chr2,33600000,33700000,1,7,7,32,32
lycopersicum_pimpinellifolium,lycopersicum,chr2,33700000,33800000,0,12,12,62,57
lycopersicum_pimpinellifolium,lycopersicum,chr2,33800000,33900000,0,7,7,35,34
lycopersicum_pimpinellifolium,lycopersicum,chr2,33900000,34000000,0,10,10,28,27
lycopersicum_pimpinellifolium,lycopersicum,chr2,34000000,34100000,0,12,12,36,36
lycopersicum_pimpinellifolium,lycopersicum,chr2,34100000,34200000,0,9,9,20,18
lycopersicum_pimpinellifolium,lycopersicum,chr2,34200000,34300000,0,6,6,45,45
lycopersicum_pimpinellifolium,lycopersicum,chr2,34300000,34400000,0,10,10,40,37
lycopersicum_pimpinellifolium,lycopersicum,chr2,34400000,34500000,0,11,11,26,26
lycopersicum_pimpinellifolium,lycopersicum,chr2,34500000,34600000,0,9,9,35,35
lycopersicum_pimpinellifolium,lycopersicum,chr2,34600000,34700000,1,9,9,33,33
lycopersicum_pimpinellifolium,lycopersicum,chr2,34700000,34800000,2,10,10,31,28
lycopersicum_pimpinellifolium,lycopersicum,chr2,34800000,34900000,0,12,12,47,42
lycopersicum_pimpinellifolium,lycopersicum,chr2,34900000,35000000,0,14,14,59,58
lycopersicum_pimpinellifolium,lycopersicum,chr2,35000000,35100000,0,6,6,16,16
lycopersicum_pimpinellifolium,lycopersicum,chr2,35100000,35200000,0,6,6,22,21
lycopersicum_pimpinellifolium,lycopersicum,chr2,35200000,35300000,0,13,13,69,68
lycopersicum_pimpinellifolium,lycopersicum,chr2,35300000,35400000,0,14,14,73,68
lycopersicum_pimpinellifolium,lycopersicum,chr2,35400000,35500000,0,11,11,30,27
lycopersicum_pimpinellifolium,lycopersicum,chr2,35500000,35600000,1,7,7,36,35
lycopersicum_pimpinellifolium,lycopersicum,chr2,35600000,35700000,0,12,12,64,61
lycopersicum_pimpinellifolium,lycopersicum,chr2,35700000,35800000,0,15,15,69,66
lycopersicum_pimpinellifolium,lycopersicum,chr2,35800000,35900000,1,12,12,68,66
lycopersicum_pimpinellifolium,lycopersicum,chr2,35900000,36000000,0,13,13,67,65
lycopersicum_pimpinellifolium,lycopersicum,chr2,36000000,36100000,0,14,14,71,65
lycopersicum_pimpinellifolium,lycopersicum,chr2,36100000,36200000,0,11,11,60,57
lycopersicum_pimpinellifolium,lycopersicum,chr2,36200000,36300000,3,18,18,59,55
lycopersicum_pimpinellifolium,lycopersicum,chr2,36300000,36400000,1,14,14,88,87
lycopersicum_pimpinellifolium,lycopersicum,chr2,36400000,36500000,0,9,9,50,47
lycopersicum_pimpinellifolium,lycopersicum,chr2,36500000,36600000,0,7,7,39,38
lycopersicum_pimpinellifolium,lycopersicum,chr2,36600000,36700000,0,16,16,83,81
lycopersicum_pimpinellifolium,lycopersicum,chr2,36700000,36800000,0,15,15,51,43
lycopersicum_pimpinellifolium,lycopersicum,chr2,36800000,36900000,0,4,4,23,23
lycopersicum_pimpinellifolium,lycopersicum,chr2,36900000,37000000,0,9,9,29,26
lycopersicum_pimpinellifolium,lycopersicum,chr2,37000000,37100000,0,11,11,75,75
lycopersicum_pimpinellifolium,lycopersicum,chr2,37100000,37200000,0,13,13,45,42
lycopersicum_pimpinellifolium,lycopersicum,chr2,37200000,37300000,0,13,13,49,46
lycopersicum_pimpinellifolium,lycopersicum,chr2,37300000,37400000,0,14,14,59,58
lycopersicum_pimpinellifolium,lycopersicum,chr2,37400000,37500000,0,14,14,99,91
lycopersicum_pimpinellifolium,lycopersicum,chr2,37500000,37600000,0,11,11,75,57
lycopersicum_pimpinellifolium,lycopersicum,chr2,37600000,37700000,0,12,12,78,59
lycopersicum_pimpinellifolium,lycopersicum,chr2,37700000,37800000,1,10,10,48,46
lycopersicum_pimpinellifolium,lycopersicum,chr2,37800000,37900000,0,8,8,29,27
lycopersicum_pimpinellifolium,lycopersicum,chr2,37900000,38000000,0,17,17,51,48
lycopersicum_pimpinellifolium,lycopersicum,chr2,38000000,38100000,0,8,8,77,75
lycopersicum_pimpinellifolium,lycopersicum,chr2,38100000,38200000,0,12,12,71,66
lycopersicum_pimpinellifolium,lycopersicum,chr2,38200000,38300000,1,7,7,49,49
lycopersicum_pimpinellifolium,lycopersicum,chr2,38300000,38400000,0,24,24,90,87
lycopersicum_pimpinellifolium,lycopersicum,chr2,38400000,38500000,0,11,11,65,61
lycopersicum_pimpinellifolium,lycopersicum,chr2,38500000,38600000,1,21,21,48,45
lycopersicum_pimpinellifolium,lycopersicum,chr2,38600000,38700000,0,11,11,69,66
lycopersicum_pimpinellifolium,lycopersicum,chr2,38700000,38800000,1,9,9,56,53
lycopersicum_pimpinellifolium,lycopersicum,chr2,38800000,38900000,0,17,17,85,85
lycopersicum_pimpinellifolium,lycopersicum,chr2,38900000,39000000,0,13,13,84,82
lycopersicum_pimpinellifolium,lycopersicum,chr2,39000000,39100000,0,12,12,60,57
lycopersicum_pimpinellifolium,lycopersicum,chr2,39100000,39200000,1,11,11,119,119
lycopersicum_pimpinellifolium,lycopersicum,chr2,39200000,39300000,0,10,10,109,99
lycopersicum_pimpinellifolium,lycopersicum,chr2,39300000,39400000,0,18,18,41,39
lycopersicum_pimpinellifolium,lycopersicum,chr2,39400000,39500000,1,6,6,46,42
lycopersicum_pimpinellifolium,lycopersicum,chr2,39500000,39600000,0,13,13,42,42
lycopersicum_pimpinellifolium,lycopersicum,chr2,39600000,39700000,0,18,18,82,80
lycopersicum_pimpinellifolium,lycopersicum,chr2,39700000,39800000,1,14,14,35,35
lycopersicum_pimpinellifolium,lycopersicum,chr2,39800000,39900000,0,13,13,61,56
lycopersicum_pimpinellifolium,lycopersicum,chr2,39900000,40000000,1,10,10,34,33
lycopersicum_pimpinellifolium,lycopersicum,chr2,40000000,40100000,0,13,13,37,36
lycopersicum_pimpinellifolium,lycopersicum,chr2,40100000,40200000,0,17,17,54,53
lycopersicum_pimpinellifolium,lycopersicum,chr2,40200000,40300000,0,13,13,78,78
lycopersicum_pimpinellifolium,lycopersicum,chr2,40300000,40400000,1,17,17,51,47
lycopersicum_pimpinellifolium,lycopersicum,chr2,40400000,40500000,0,12,12,56,52
lycopersicum_pimpinellifolium,lycopersicum,chr2,40500000,40600000,1,11,11,65,64
lycopersicum_pimpinellifolium,lycopersicum,chr2,40600000,40700000,0,15,15,35,36
lycopersicum_pimpinellifolium,lycopersicum,chr2,40700000,40800000,0,11,11,62,61
lycopersicum_pimpinellifolium,lycopersicum,chr2,40800000,40900000,1,11,11,25,23
lycopersicum_pimpinellifolium,lycopersicum,chr2,40900000,41000000,1,14,14,77,70
lycopersicum_pimpinellifolium,lycopersicum,chr2,41000000,41100000,0,16,16,84,79
lycopersicum_pimpinellifolium,lycopersicum,chr2,41100000,41200000,0,11,11,79,77
lycopersicum_pimpinellifolium,lycopersicum,chr2,41200000,41300000,0,10,10,101,100
lycopersicum_pimpinellifolium,lycopersicum,chr2,41300000,41400000,1,12,12,53,51
lycopersicum_pimpinellifolium,lycopersicum,chr2,41400000,41500000,0,10,10,93,87
lycopersicum_pimpinellifolium,lycopersicum,chr2,41500000,41600000,0,13,13,98,91
lycopersicum_pimpinellifolium,lycopersicum,chr2,41600000,41700000,0,10,10,83,81
lycopersicum_pimpinellifolium,lycopersicum,chr2,41700000,41800000,0,10,10,63,61
lycopersicum_pimpinellifolium,lycopersicum,chr2,41800000,41900000,0,10,10,58,56
lycopersicum_pimpinellifolium,lycopersicum,chr2,41900000,42000000,0,18,18,82,77
lycopersicum_pimpinellifolium,lycopersicum,chr2,42000000,42100000,0,12,12,45,45
lycopersicum_pimpinellifolium,lycopersicum,chr2,42100000,42200000,0,16,16,58,52
lycopersicum_pimpinellifolium,lycopersicum,chr2,42200000,42300000,0,16,16,52,48
lycopersicum_pimpinellifolium,lycopersicum,chr2,42300000,42400000,0,19,19,83,80
lycopersicum_pimpinellifolium,lycopersicum,chr2,42400000,42500000,0,13,13,44,43
lycopersicum_pimpinellifolium,lycopersicum,chr2,42500000,42600000,0,13,13,94,90
lycopersicum_pimpinellifolium,lycopersicum,chr2,42600000,42700000,1,13,13,79,76
lycopersicum_pimpinellifolium,lycopersicum,chr2,42700000,42800000,2,12,12,50,49
lycopersicum_pimpinellifolium,lycopersicum,chr2,42800000,42900000,0,15,15,67,64
lycopersicum_pimpinellifolium,lycopersicum,chr2,42900000,43000000,1,13,13,64,63
lycopersicum_pimpinellifolium,lycopersicum,chr2,43000000,43100000,0,15,15,99,93
lycopersicum_pimpinellifolium,lycopersicum,chr2,43100000,43200000,0,10,10,57,55
lycopersicum_pimpinellifolium,lycopersicum,chr2,43200000,43300000,0,12,12,66,50
lycopersicum_pimpinellifolium,lycopersicum,chr2,43300000,43400000,0,15,15,84,82
lycopersicum_pimpinellifolium,lycopersicum,chr2,43400000,43500000,0,18,18,81,76
lycopersicum_pimpinellifolium,lycopersicum,chr2,43500000,43600000,0,14,14,74,68
lycopersicum_pimpinellifolium,lycopersicum,chr2,43600000,43700000,0,16,16,103,102
lycopersicum_pimpinellifolium,lycopersicum,chr2,43700000,43800000,1,14,14,54,51
lycopersicum_pimpinellifolium,lycopersicum,chr2,43800000,43900000,0,14,14,74,68
lycopersicum_pimpinellifolium,lycopersicum,chr2,43900000,44000000,1,9,9,59,58
lycopersicum_pimpinellifolium,lycopersicum,chr2,44000000,44100000,0,12,12,63,57
lycopersicum_pimpinellifolium,lycopersicum,chr2,44100000,44200000,0,12,12,94,75
lycopersicum_pimpinellifolium,lycopersicum,chr2,44200000,44300000,0,10,10,50,46
lycopersicum_pimpinellifolium,lycopersicum,chr2,44300000,44400000,0,13,13,123,119
lycopersicum_pimpinellifolium,lycopersicum,chr2,44400000,44500000,0,13,13,97,95
lycopersicum_pimpinellifolium,lycopersicum,chr2,44500000,44600000,0,20,20,47,47
lycopersicum_pimpinellifolium,lycopersicum,chr2,44600000,44700000,0,17,17,64,61
lycopersicum_pimpinellifolium,lycopersicum,chr2,44700000,44800000,0,12,12,90,74
lycopersicum_pimpinellifolium,lycopersicum,chr2,44800000,44900000,0,19,19,92,88
lycopersicum_pimpinellifolium,lycopersicum,chr2,44900000,45000000,0,15,15,114,106
lycopersicum_pimpinellifolium,lycopersicum,chr2,45000000,45100000,0,15,15,96,93
lycopersicum_pimpinellifolium,lycopersicum,chr2,45100000,45200000,1,13,13,80,78
lycopersicum_pimpinellifolium,lycopersicum,chr2,45200000,45300000,0,17,17,71,71
lycopersicum_pimpinellifolium,lycopersicum,chr2,45300000,45400000,0,16,16,55,48
lycopersicum_pimpinellifolium,lycopersicum,chr2,45400000,45500000,0,15,15,60,55
lycopersicum_pimpinellifolium,lycopersicum,chr2,45500000,45600000,0,14,14,67,65
